,Method,Metric,Train,Test,Threshold,Rep
71,dss,is1,416.72,391.47,0.8,7
72,is1,sse,126.92,133.19,0.8,7
73,is1,crps,57.15,58.34,0.8,7
74,is1,dss,123.27,127.97,0.8,7
75,is1,is1,385.27,382.71,0.8,7
76,sse,sse,138.49,112.46,0.8,7
77,sse,crps,59.27,54.17,0.8,7
78,sse,dss,78.71,58.11,0.8,7
79,sse,is1,416.72,391.47,0.8,7
0,crps,sse,24.85,47.52,0.0,8
1,crps,crps,25.48,29.33,0.0,8
2,crps,dss,-17.95,13.43,0.0,8
3,crps,is1,328.75,322.08,0.0,8
4,dss,sse,92.34,76.61,0.0,8
5,dss,crps,41.82,34.93,0.0,8
6,dss,dss,3.66,-29.73,0.0,8
7,dss,is1,393.7,353.17,0.0,8
8,is1,sse,35.28,52.46,0.0,8
9,is1,crps,29.82,31.75,0.0,8
10,is1,dss,9.76,11.53,0.0,8
11,is1,is1,336.81,316.62,0.0,8
12,sse,sse,24.85,47.52,0.0,8
13,sse,crps,25.48,29.33,0.0,8
14,sse,dss,-17.95,13.43,0.0,8
15,sse,is1,328.75,322.08,0.0,8
16,crps,sse,24.85,47.52,0.1,8
17,crps,crps,25.48,29.33,0.1,8
18,crps,dss,-17.95,13.43,0.1,8
19,crps,is1,328.75,322.08,0.1,8
20,dss,sse,92.34,76.61,0.1,8
21,dss,crps,41.82,34.93,0.1,8
22,dss,dss,3.66,-29.73,0.1,8
23,dss,is1,393.7,353.17,0.1,8
24,is1,sse,36.18,56.38,0.1,8
25,is1,crps,29.97,33.36,0.1,8
26,is1,dss,18.57,32.48,0.1,8
27,is1,is1,334.72,317.64,0.1,8
28,sse,sse,24.85,47.52,0.1,8
29,sse,crps,25.48,29.33,0.1,8
30,sse,dss,-17.95,13.43,0.1,8
31,sse,is1,328.75,322.08,0.1,8
32,crps,sse,76.27,113.13,0.3,8
33,crps,crps,44.87,54.35,0.3,8
34,crps,dss,68.66,110.21,0.3,8
35,crps,is1,380.8,372.15,0.3,8
36,dss,sse,92.34,76.61,0.3,8
37,dss,crps,41.82,34.93,0.3,8
38,dss,dss,3.66,-29.73,0.3,8
39,dss,is1,393.7,353.17,0.3,8
40,is1,sse,36.18,56.38,0.3,8
41,is1,crps,29.97,33.36,0.3,8
42,is1,dss,18.57,32.48,0.3,8
43,is1,is1,334.72,317.64,0.3,8
44,sse,sse,76.27,113.13,0.3,8
45,sse,crps,44.87,54.35,0.3,8
46,sse,dss,68.66,110.21,0.3,8
47,sse,is1,380.8,372.15,0.3,8
48,crps,sse,76.27,113.13,0.5,8
49,crps,crps,44.87,54.35,0.5,8
50,crps,dss,68.66,110.21,0.5,8
51,crps,is1,380.8,372.15,0.5,8
52,dss,sse,129.63,133.23,0.5,8
53,dss,crps,57.09,58.75,0.5,8
54,dss,dss,63.71,79.83,0.5,8
55,dss,is1,421.84,395.53,0.5,8
56,is1,sse,76.27,113.13,0.5,8
57,is1,crps,44.87,54.35,0.5,8
58,is1,dss,68.66,110.21,0.5,8
59,is1,is1,380.8,372.15,0.5,8
60,sse,sse,76.27,113.13,0.5,8
61,sse,crps,44.87,54.35,0.5,8
62,sse,dss,68.66,110.21,0.5,8
63,sse,is1,380.8,372.15,0.5,8
64,crps,sse,76.27,113.13,0.8,8
65,crps,crps,44.87,54.35,0.8,8
66,crps,dss,68.66,110.21,0.8,8
67,crps,is1,380.8,372.15,0.8,8
68,dss,sse,129.63,133.23,0.8,8
69,dss,crps,57.09,58.75,0.8,8
70,dss,dss,63.71,79.83,0.8,8
71,dss,is1,421.84,395.53,0.8,8
72,is1,sse,76.27,113.13,0.8,8
73,is1,crps,44.87,54.35,0.8,8
74,is1,dss,68.66,110.21,0.8,8
75,is1,is1,380.8,372.15,0.8,8
76,sse,sse,76.27,113.13,0.8,8
77,sse,crps,44.87,54.35,0.8,8
78,sse,dss,68.66,110.21,0.8,8
79,sse,is1,380.8,372.15,0.8,8
0,crps,sse,72.78,31.7,0.0,9
1,crps,crps,39.1,26.41,0.0,9
2,crps,dss,145.77,-17.88,0.0,9
3,crps,is1,324.62,332.75,0.0,9
4,dss,sse,113.34,84.4,0.0,9
5,dss,crps,49.87,38.65,0.0,9
6,dss,dss,45.8,0.66,0.0,9
7,dss,is1,381.81,380.54,0.0,9
8,is1,sse,83.67,34.74,0.0,9
9,is1,crps,43.47,27.51,0.0,9
10,is1,dss,158.77,-14.02,0.0,9
11,is1,is1,332.75,328.39,0.0,9
12,sse,sse,72.78,31.7,0.0,9
13,sse,crps,39.1,26.41,0.0,9
14,sse,dss,145.77,-17.88,0.0,9
15,sse,is1,324.62,332.75,0.0,9
16,crps,sse,72.78,31.7,0.1,9
17,crps,crps,39.1,26.41,0.1,9
18,crps,dss,145.77,-17.88,0.1,9
19,crps,is1,324.62,332.75,0.1,9
20,dss,sse,113.34,84.4,0.1,9
21,dss,crps,49.87,38.65,0.1,9
22,dss,dss,45.8,0.66,0.1,9
23,dss,is1,381.81,380.54,0.1,9
24,is1,sse,88.19,36.51,0.1,9
25,is1,crps,44.91,28.2,0.1,9
26,is1,dss,166.53,-9.16,0.1,9
27,is1,is1,332.95,328.79,0.1,9
28,sse,sse,72.78,31.7,0.1,9
29,sse,crps,39.1,26.41,0.1,9
30,sse,dss,145.77,-17.88,0.1,9
31,sse,is1,324.62,332.75,0.1,9
32,crps,sse,122.2,88.83,0.3,9
33,crps,crps,56.03,48.49,0.3,9
34,crps,dss,196.23,68.46,0.3,9
35,crps,is1,378.99,378.94,0.3,9
36,dss,sse,130.23,95.83,0.3,9
37,dss,crps,58.23,47.44,0.3,9
38,dss,dss,70.37,29.45,0.3,9
39,dss,is1,385.59,386.21,0.3,9
40,is1,sse,122.2,88.83,0.3,9
41,is1,crps,56.03,48.49,0.3,9
42,is1,dss,196.23,68.46,0.3,9
43,is1,is1,378.99,378.94,0.3,9
44,sse,sse,122.2,88.83,0.3,9
45,sse,crps,56.03,48.49,0.3,9
46,sse,dss,196.23,68.46,0.3,9
47,sse,is1,378.99,378.94,0.3,9
48,crps,sse,122.2,88.83,0.5,9
49,crps,crps,56.03,48.49,0.5,9
50,crps,dss,196.23,68.46,0.5,9
51,crps,is1,378.99,378.94,0.5,9
52,dss,sse,136.08,127.98,0.5,9
53,dss,crps,59.44,56.83,0.5,9
54,dss,dss,78.95,65.36,0.5,9
55,dss,is1,405.62,412.02,0.5,9
56,is1,sse,122.2,88.83,0.5,9
57,is1,crps,56.03,48.49,0.5,9
58,is1,dss,196.23,68.46,0.5,9
59,is1,is1,378.99,378.94,0.5,9
60,sse,sse,122.2,88.83,0.5,9
61,sse,crps,56.03,48.49,0.5,9
62,sse,dss,196.23,68.46,0.5,9
63,sse,is1,378.99,378.94,0.5,9
64,crps,sse,122.2,88.83,0.8,9
65,crps,crps,56.03,48.49,0.8,9
66,crps,dss,196.23,68.46,0.8,9
67,crps,is1,378.99,378.94,0.8,9
68,dss,sse,136.08,127.98,0.8,9
69,dss,crps,59.44,56.83,0.8,9
70,dss,dss,78.95,65.36,0.8,9
71,dss,is1,405.62,412.02,0.8,9
72,is1,sse,122.2,88.83,0.8,9
73,is1,crps,56.03,48.49,0.8,9
74,is1,dss,196.23,68.46,0.8,9
75,is1,is1,378.99,378.94,0.8,9
76,sse,sse,122.2,88.83,0.8,9
77,sse,crps,56.03,48.49,0.8,9
78,sse,dss,196.23,68.46,0.8,9
79,sse,is1,378.99,378.94,0.8,9
0,crps,sse,55.64,23.26,0.0,10
1,crps,crps,35.6,22.91,0.0,10
2,crps,dss,48.38,-65.79,0.0,10
3,crps,is1,364.94,302.38,0.0,10
4,dss,sse,53.73,25.32,0.0,10
5,dss,crps,35.62,23.14,0.0,10
6,dss,dss,43.87,-96.33,0.0,10
7,dss,is1,371.52,302.73,0.0,10
8,is1,sse,50.62,29.27,0.0,10
9,is1,crps,34.81,25.24,0.0,10
10,is1,dss,48.1,-65.71,0.0,10
11,is1,is1,364.22,302.24,0.0,10
12,sse,sse,53.73,25.32,0.0,10
13,sse,crps,35.62,23.14,0.0,10
14,sse,dss,43.87,-96.33,0.0,10
15,sse,is1,371.52,302.73,0.0,10
16,crps,sse,55.64,23.26,0.1,10
17,crps,crps,35.6,22.91,0.1,10
18,crps,dss,48.38,-65.79,0.1,10
19,crps,is1,364.94,302.38,0.1,10
20,dss,sse,53.73,25.32,0.1,10
21,dss,crps,35.62,23.14,0.1,10
22,dss,dss,43.87,-96.33,0.1,10
23,dss,is1,371.52,302.73,0.1,10
24,is1,sse,52.07,30.19,0.1,10
25,is1,crps,35.11,25.88,0.1,10
26,is1,dss,53.9,-58.69,0.1,10
27,is1,is1,358.52,302.66,0.1,10
28,sse,sse,56.11,28.36,0.1,10
29,sse,crps,36.52,24.87,0.1,10
30,sse,dss,59.09,-60.8,0.1,10
31,sse,is1,370.58,302.8,0.1,10
32,crps,sse,96.48,85.16,0.3,10
33,crps,crps,50.53,47.22,0.3,10
34,crps,dss,39.39,34.8,0.3,10
35,crps,is1,396.47,361.95,0.3,10
36,dss,sse,53.73,25.32,0.3,10
37,dss,crps,35.62,23.14,0.3,10
38,dss,dss,43.87,-96.33,0.3,10
39,dss,is1,371.52,302.73,0.3,10
40,is1,sse,52.07,30.19,0.3,10
41,is1,crps,35.11,25.88,0.3,10
42,is1,dss,53.9,-58.69,0.3,10
43,is1,is1,358.52,302.66,0.3,10
44,sse,sse,96.48,85.16,0.3,10
45,sse,crps,50.53,47.22,0.3,10
46,sse,dss,39.39,34.8,0.3,10
47,sse,is1,396.47,361.95,0.3,10
48,crps,sse,96.48,85.16,0.5,10
49,crps,crps,50.53,47.22,0.5,10
50,crps,dss,39.39,34.8,0.5,10
51,crps,is1,396.47,361.95,0.5,10
52,dss,sse,96.48,85.16,0.5,10
53,dss,crps,50.53,47.22,0.5,10
54,dss,dss,39.39,34.8,0.5,10
55,dss,is1,396.47,361.95,0.5,10
56,is1,sse,96.48,85.16,0.5,10
57,is1,crps,50.53,47.22,0.5,10
58,is1,dss,39.39,34.8,0.5,10
59,is1,is1,396.47,361.95,0.5,10
60,sse,sse,96.48,85.16,0.5,10
61,sse,crps,50.53,47.22,0.5,10
62,sse,dss,39.39,34.8,0.5,10
63,sse,is1,396.47,361.95,0.5,10
64,crps,sse,96.48,85.16,0.8,10
65,crps,crps,50.53,47.22,0.8,10
66,crps,dss,39.39,34.8,0.8,10
67,crps,is1,396.47,361.95,0.8,10
68,dss,sse,96.48,85.16,0.8,10
69,dss,crps,50.53,47.22,0.8,10
70,dss,dss,39.39,34.8,0.8,10
71,dss,is1,396.47,361.95,0.8,10
72,is1,sse,96.48,85.16,0.8,10
73,is1,crps,50.53,47.22,0.8,10
74,is1,dss,39.39,34.8,0.8,10
75,is1,is1,396.47,361.95,0.8,10
76,sse,sse,96.48,85.16,0.8,10
77,sse,crps,50.53,47.22,0.8,10
78,sse,dss,39.39,34.8,0.8,10
79,sse,is1,396.47,361.95,0.8,10
0,crps,sse,42.79,37.71,0.0,11
1,crps,crps,29.48,30.51,0.0,11
2,crps,dss,-5.18,-31.31,0.0,11
3,crps,is1,348.84,312.08,0.0,11
4,dss,sse,42.79,37.71,0.0,11
5,dss,crps,29.48,30.51,0.0,11
6,dss,dss,-5.18,-31.31,0.0,11
7,dss,is1,348.84,312.08,0.0,11
8,is1,sse,42.79,37.71,0.0,11
9,is1,crps,29.48,30.51,0.0,11
10,is1,dss,-5.18,-31.31,0.0,11
11,is1,is1,348.84,312.08,0.0,11
12,sse,sse,42.79,37.71,0.0,11
13,sse,crps,29.48,30.51,0.0,11
14,sse,dss,-5.18,-31.31,0.0,11
15,sse,is1,348.84,312.08,0.0,11
16,crps,sse,42.79,37.71,0.1,11
17,crps,crps,29.48,30.51,0.1,11
18,crps,dss,-5.18,-31.31,0.1,11
19,crps,is1,348.84,312.08,0.1,11
20,dss,sse,42.79,37.71,0.1,11
21,dss,crps,29.48,30.51,0.1,11
22,dss,dss,-5.18,-31.31,0.1,11
23,dss,is1,348.84,312.08,0.1,11
24,is1,sse,42.79,37.71,0.1,11
25,is1,crps,29.48,30.51,0.1,11
26,is1,dss,-5.18,-31.31,0.1,11
27,is1,is1,348.84,312.08,0.1,11
28,sse,sse,42.79,37.71,0.1,11
29,sse,crps,29.48,30.51,0.1,11
30,sse,dss,-5.18,-31.31,0.1,11
31,sse,is1,348.84,312.08,0.1,11
32,crps,sse,97.69,85.42,0.3,11
33,crps,crps,50.28,47.89,0.3,11
34,crps,dss,37.11,38.75,0.3,11
35,crps,is1,393.84,368.6,0.3,11
36,dss,sse,97.69,85.42,0.3,11
37,dss,crps,50.28,47.89,0.3,11
38,dss,dss,37.11,38.75,0.3,11
39,dss,is1,393.84,368.6,0.3,11
40,is1,sse,97.69,85.42,0.3,11
41,is1,crps,50.28,47.89,0.3,11
42,is1,dss,37.11,38.75,0.3,11
43,is1,is1,393.84,368.6,0.3,11
44,sse,sse,97.69,85.42,0.3,11
45,sse,crps,50.28,47.89,0.3,11
46,sse,dss,37.11,38.75,0.3,11
47,sse,is1,393.84,368.6,0.3,11
48,crps,sse,97.69,85.42,0.5,11
49,crps,crps,50.28,47.89,0.5,11
50,crps,dss,37.11,38.75,0.5,11
51,crps,is1,393.84,368.6,0.5,11
52,dss,sse,97.69,85.42,0.5,11
53,dss,crps,50.28,47.89,0.5,11
54,dss,dss,37.11,38.75,0.5,11
55,dss,is1,393.84,368.6,0.5,11
56,is1,sse,97.69,85.42,0.5,11
57,is1,crps,50.28,47.89,0.5,11
58,is1,dss,37.11,38.75,0.5,11
59,is1,is1,393.84,368.6,0.5,11
60,sse,sse,97.69,85.42,0.5,11
61,sse,crps,50.28,47.89,0.5,11
62,sse,dss,37.11,38.75,0.5,11
63,sse,is1,393.84,368.6,0.5,11
64,crps,sse,97.69,85.42,0.8,11
65,crps,crps,50.28,47.89,0.8,11
66,crps,dss,37.11,38.75,0.8,11
67,crps,is1,393.84,368.6,0.8,11
68,dss,sse,97.69,85.42,0.8,11
69,dss,crps,50.28,47.89,0.8,11
70,dss,dss,37.11,38.75,0.8,11
71,dss,is1,393.84,368.6,0.8,11
72,is1,sse,97.69,85.42,0.8,11
73,is1,crps,50.28,47.89,0.8,11
74,is1,dss,37.11,38.75,0.8,11
75,is1,is1,393.84,368.6,0.8,11
76,sse,sse,97.69,85.42,0.8,11
77,sse,crps,50.28,47.89,0.8,11
78,sse,dss,37.11,38.75,0.8,11
79,sse,is1,393.84,368.6,0.8,11
0,crps,sse,81.06,59.22,0.0,12
1,crps,crps,39.89,32.51,0.0,12
2,crps,dss,21.91,-7.24,0.0,12
3,crps,is1,378.34,341.56,0.0,12
4,dss,sse,86.55,60.69,0.0,12
5,dss,crps,42.24,33.1,0.0,12
6,dss,dss,35.15,-22.28,0.0,12
7,dss,is1,379.3,340.14,0.0,12
8,is1,sse,49.08,62.4,0.0,12
9,is1,crps,34.62,33.22,0.0,12
10,is1,dss,73.27,22.11,0.0,12
11,is1,is1,340.88,315.1,0.0,12
12,sse,sse,81.06,59.22,0.0,12
13,sse,crps,39.89,32.51,0.0,12
14,sse,dss,21.91,-7.24,0.0,12
15,sse,is1,378.34,341.56,0.0,12
16,crps,sse,81.06,59.22,0.1,12
17,crps,crps,39.89,32.51,0.1,12
18,crps,dss,21.91,-7.24,0.1,12
19,crps,is1,378.34,341.56,0.1,12
20,dss,sse,86.55,60.69,0.1,12
21,dss,crps,42.24,33.1,0.1,12
22,dss,dss,35.15,-22.28,0.1,12
23,dss,is1,379.3,340.14,0.1,12
24,is1,sse,49.08,62.4,0.1,12
25,is1,crps,34.62,33.22,0.1,12
26,is1,dss,73.27,22.11,0.1,12
27,is1,is1,340.88,315.1,0.1,12
28,sse,sse,81.06,59.22,0.1,12
29,sse,crps,39.89,32.51,0.1,12
30,sse,dss,21.91,-7.24,0.1,12
31,sse,is1,378.34,341.56,0.1,12
32,crps,sse,123.67,106.43,0.3,12
33,crps,crps,56.59,51.99,0.3,12
34,crps,dss,65.67,53.0,0.3,12
35,crps,is1,405.09,386.78,0.3,12
36,dss,sse,101.88,85.69,0.3,12
37,dss,crps,50.64,45.02,0.3,12
38,dss,dss,59.06,14.06,0.3,12
39,dss,is1,387.64,354.21,0.3,12
40,is1,sse,49.08,62.4,0.3,12
41,is1,crps,34.62,33.22,0.3,12
42,is1,dss,73.27,22.11,0.3,12
43,is1,is1,340.88,315.1,0.3,12
44,sse,sse,123.67,106.43,0.3,12
45,sse,crps,56.59,51.99,0.3,12
46,sse,dss,65.67,53.0,0.3,12
47,sse,is1,405.09,386.78,0.3,12
48,crps,sse,123.67,106.43,0.5,12
49,crps,crps,56.59,51.99,0.5,12
50,crps,dss,65.67,53.0,0.5,12
51,crps,is1,405.09,386.78,0.5,12
52,dss,sse,123.67,106.43,0.5,12
53,dss,crps,56.59,51.99,0.5,12
54,dss,dss,65.67,53.0,0.5,12
55,dss,is1,405.09,386.78,0.5,12
56,is1,sse,90.15,121.18,0.5,12
57,is1,crps,49.3,55.31,0.5,12
58,is1,dss,97.09,118.82,0.5,12
59,is1,is1,380.07,377.75,0.5,12
60,sse,sse,123.67,106.43,0.5,12
61,sse,crps,56.59,51.99,0.5,12
62,sse,dss,65.67,53.0,0.5,12
63,sse,is1,405.09,386.78,0.5,12
64,crps,sse,123.67,106.43,0.8,12
65,crps,crps,56.59,51.99,0.8,12
66,crps,dss,65.67,53.0,0.8,12
67,crps,is1,405.09,386.78,0.8,12
68,dss,sse,123.67,106.43,0.8,12
69,dss,crps,56.59,51.99,0.8,12
70,dss,dss,65.67,53.0,0.8,12
71,dss,is1,405.09,386.78,0.8,12
72,is1,sse,90.15,121.18,0.8,12
73,is1,crps,49.3,55.31,0.8,12
74,is1,dss,97.09,118.82,0.8,12
75,is1,is1,380.07,377.75,0.8,12
76,sse,sse,123.67,106.43,0.8,12
77,sse,crps,56.59,51.99,0.8,12
78,sse,dss,65.67,53.0,0.8,12
79,sse,is1,405.09,386.78,0.8,12
0,crps,sse,70.21,61.71,0.0,13
1,crps,crps,39.17,32.41,0.0,13
2,crps,dss,44.46,34.63,0.0,13
3,crps,is1,362.18,325.66,0.0,13
4,dss,sse,115.79,74.6,0.0,13
5,dss,crps,48.05,36.78,0.0,13
6,dss,dss,76.61,-2.92,0.0,13
7,dss,is1,408.41,351.01,0.0,13
8,is1,sse,63.68,67.2,0.0,13
9,is1,crps,37.99,34.83,0.0,13
10,is1,dss,86.98,32.2,0.0,13
11,is1,is1,338.73,318.56,0.0,13
12,sse,sse,63.68,67.2,0.0,13
13,sse,crps,37.99,34.83,0.0,13
14,sse,dss,86.98,32.2,0.0,13
15,sse,is1,338.73,318.56,0.0,13
16,crps,sse,70.21,61.71,0.1,13
17,crps,crps,39.17,32.41,0.1,13
18,crps,dss,44.46,34.63,0.1,13
19,crps,is1,362.18,325.66,0.1,13
20,dss,sse,115.79,74.6,0.1,13
21,dss,crps,48.05,36.78,0.1,13
22,dss,dss,76.61,-2.92,0.1,13
23,dss,is1,408.41,351.01,0.1,13
24,is1,sse,63.68,67.2,0.1,13
25,is1,crps,37.99,34.83,0.1,13
26,is1,dss,86.98,32.2,0.1,13
27,is1,is1,338.73,318.56,0.1,13
28,sse,sse,127.39,105.0,0.1,13
29,sse,crps,59.94,50.18,0.1,13
30,sse,dss,127.22,104.69,0.1,13
31,sse,is1,386.93,375.55,0.1,13
32,crps,sse,127.39,105.0,0.3,13
33,crps,crps,59.94,50.18,0.3,13
34,crps,dss,127.22,104.69,0.3,13
35,crps,is1,386.93,375.55,0.3,13
36,dss,sse,128.33,89.62,0.3,13
37,dss,crps,58.1,45.26,0.3,13
38,dss,dss,99.84,11.34,0.3,13
39,dss,is1,403.88,364.66,0.3,13
40,is1,sse,63.68,67.2,0.3,13
41,is1,crps,37.99,34.83,0.3,13
42,is1,dss,86.98,32.2,0.3,13
43,is1,is1,338.73,318.56,0.3,13
44,sse,sse,127.39,105.0,0.3,13
45,sse,crps,59.94,50.18,0.3,13
46,sse,dss,127.22,104.69,0.3,13
47,sse,is1,386.93,375.55,0.3,13
48,crps,sse,127.39,105.0,0.5,13
49,crps,crps,59.94,50.18,0.5,13
50,crps,dss,127.22,104.69,0.5,13
51,crps,is1,386.93,375.55,0.5,13
52,dss,sse,165.92,108.66,0.5,13
53,dss,crps,67.78,51.51,0.5,13
54,dss,dss,102.32,54.81,0.5,13
55,dss,is1,429.04,396.58,0.5,13
56,is1,sse,127.39,105.0,0.5,13
57,is1,crps,59.94,50.18,0.5,13
58,is1,dss,127.22,104.69,0.5,13
59,is1,is1,386.93,375.55,0.5,13
60,sse,sse,127.39,105.0,0.5,13
61,sse,crps,59.94,50.18,0.5,13
62,sse,dss,127.22,104.69,0.5,13
63,sse,is1,386.93,375.55,0.5,13
64,crps,sse,127.39,105.0,0.8,13
65,crps,crps,59.94,50.18,0.8,13
66,crps,dss,127.22,104.69,0.8,13
67,crps,is1,386.93,375.55,0.8,13
68,dss,sse,165.92,108.66,0.8,13
69,dss,crps,67.78,51.51,0.8,13
70,dss,dss,102.32,54.81,0.8,13
71,dss,is1,429.04,396.58,0.8,13
72,is1,sse,127.39,105.0,0.8,13
73,is1,crps,59.94,50.18,0.8,13
74,is1,dss,127.22,104.69,0.8,13
75,is1,is1,386.93,375.55,0.8,13
76,sse,sse,127.39,105.0,0.8,13
77,sse,crps,59.94,50.18,0.8,13
78,sse,dss,127.22,104.69,0.8,13
79,sse,is1,386.93,375.55,0.8,13
0,crps,sse,137.99,58.89,0.0,14
1,crps,crps,50.01,32.86,0.0,14
2,crps,dss,6.21,-26.53,0.0,14
3,crps,is1,465.31,332.09,0.0,14
4,dss,sse,138.28,63.21,0.0,14
5,dss,crps,50.56,35.5,0.0,14
6,dss,dss,51.06,-8.57,0.0,14
7,dss,is1,459.48,330.01,0.0,14
8,is1,sse,102.98,69.66,0.0,14
9,is1,crps,46.38,38.08,0.0,14
10,is1,dss,106.25,43.59,0.0,14
11,is1,is1,363.7,310.51,0.0,14
12,sse,sse,138.83,63.09,0.0,14
13,sse,crps,50.66,35.66,0.0,14
14,sse,dss,54.44,-7.3,0.0,14
15,sse,is1,459.68,330.17,0.0,14
16,crps,sse,152.28,59.91,0.1,14
17,crps,crps,53.07,33.56,0.1,14
18,crps,dss,44.99,-16.94,0.1,14
19,crps,is1,465.56,332.87,0.1,14
20,dss,sse,138.28,63.21,0.1,14
21,dss,crps,50.56,35.5,0.1,14
22,dss,dss,51.06,-8.57,0.1,14
23,dss,is1,459.48,330.01,0.1,14
24,is1,sse,102.46,69.83,0.1,14
25,is1,crps,45.98,38.41,0.1,14
26,is1,dss,104.41,44.0,0.1,14
27,is1,is1,362.89,311.42,0.1,14
28,sse,sse,152.56,64.24,0.1,14
29,sse,crps,53.62,36.2,0.1,14
30,sse,dss,89.84,1.02,0.1,14
31,sse,is1,459.73,330.79,0.1,14
32,crps,sse,180.11,117.36,0.3,14
33,crps,crps,67.7,56.14,0.3,14
34,crps,dss,105.22,71.93,0.3,14
35,crps,is1,458.16,383.31,0.3,14
36,dss,sse,152.56,64.24,0.3,14
37,dss,crps,53.62,36.2,0.3,14
38,dss,dss,89.84,1.02,0.3,14
39,dss,is1,459.73,330.79,0.3,14
40,is1,sse,102.46,69.83,0.3,14
41,is1,crps,45.98,38.41,0.3,14
42,is1,dss,104.41,44.0,0.3,14
43,is1,is1,362.89,311.42,0.3,14
44,sse,sse,180.11,117.36,0.3,14
45,sse,crps,67.7,56.14,0.3,14
46,sse,dss,105.22,71.93,0.3,14
47,sse,is1,458.16,383.31,0.3,14
48,crps,sse,180.11,117.36,0.5,14
49,crps,crps,67.7,56.14,0.5,14
50,crps,dss,105.22,71.93,0.5,14
51,crps,is1,458.16,383.31,0.5,14
52,dss,sse,180.11,117.36,0.5,14
53,dss,crps,67.7,56.14,0.5,14
54,dss,dss,105.22,71.93,0.5,14
55,dss,is1,458.16,383.31,0.5,14
56,is1,sse,128.08,121.44,0.5,14
57,is1,crps,55.96,56.7,0.5,14
58,is1,dss,124.94,119.42,0.5,14
59,is1,is1,392.94,371.62,0.5,14
60,sse,sse,180.11,117.36,0.5,14
61,sse,crps,67.7,56.14,0.5,14
62,sse,dss,105.22,71.93,0.5,14
63,sse,is1,458.16,383.31,0.5,14
64,crps,sse,180.11,117.36,0.8,14
65,crps,crps,67.7,56.14,0.8,14
66,crps,dss,105.22,71.93,0.8,14
67,crps,is1,458.16,383.31,0.8,14
68,dss,sse,180.11,117.36,0.8,14
69,dss,crps,67.7,56.14,0.8,14
70,dss,dss,105.22,71.93,0.8,14
71,dss,is1,458.16,383.31,0.8,14
72,is1,sse,128.08,121.44,0.8,14
73,is1,crps,55.96,56.7,0.8,14
74,is1,dss,124.94,119.42,0.8,14
75,is1,is1,392.94,371.62,0.8,14
76,sse,sse,180.11,117.36,0.8,14
77,sse,crps,67.7,56.14,0.8,14
78,sse,dss,105.22,71.93,0.8,14
79,sse,is1,458.16,383.31,0.8,14
0,crps,sse,101.67,49.67,0.0,15
1,crps,crps,46.57,28.75,0.0,15
2,crps,dss,80.58,-39.88,0.0,15
3,crps,is1,375.67,353.17,0.0,15
4,dss,sse,100.59,50.44,0.0,15
5,dss,crps,46.33,29.4,0.0,15
6,dss,dss,83.16,-42.3,0.0,15
7,dss,is1,373.37,358.47,0.0,15
8,is1,sse,84.11,69.86,0.0,15
9,is1,crps,43.17,34.31,0.0,15
10,is1,dss,50.44,5.46,0.0,15
11,is1,is1,327.96,338.05,0.0,15
12,sse,sse,101.67,49.67,0.0,15
13,sse,crps,46.57,28.75,0.0,15
14,sse,dss,80.58,-39.88,0.0,15
15,sse,is1,375.67,353.17,0.0,15
16,crps,sse,101.67,49.67,0.1,15
17,crps,crps,46.57,28.75,0.1,15
18,crps,dss,80.58,-39.88,0.1,15
19,crps,is1,375.67,353.17,0.1,15
20,dss,sse,100.59,50.44,0.1,15
21,dss,crps,46.33,29.4,0.1,15
22,dss,dss,83.16,-42.3,0.1,15
23,dss,is1,373.37,358.47,0.1,15
24,is1,sse,87.95,71.97,0.1,15
25,is1,crps,43.97,35.32,0.1,15
26,is1,dss,88.76,40.09,0.1,15
27,is1,is1,328.21,339.74,0.1,15
28,sse,sse,101.67,49.67,0.1,15
29,sse,crps,46.57,28.75,0.1,15
30,sse,dss,80.58,-39.88,0.1,15
31,sse,is1,375.67,353.17,0.1,15
32,crps,sse,136.32,103.67,0.3,15
33,crps,crps,60.02,50.71,0.3,15
34,crps,dss,85.73,40.18,0.3,15
35,crps,is1,396.91,403.15,0.3,15
36,dss,sse,100.59,50.44,0.3,15
37,dss,crps,46.33,29.4,0.3,15
38,dss,dss,83.16,-42.3,0.3,15
39,dss,is1,373.37,358.47,0.3,15
40,is1,sse,87.95,71.97,0.3,15
41,is1,crps,43.97,35.32,0.3,15
42,is1,dss,88.76,40.09,0.3,15
43,is1,is1,328.21,339.74,0.3,15
44,sse,sse,136.32,103.67,0.3,15
45,sse,crps,60.02,50.71,0.3,15
46,sse,dss,85.73,40.18,0.3,15
47,sse,is1,396.91,403.15,0.3,15
48,crps,sse,136.32,103.67,0.5,15
49,crps,crps,60.02,50.71,0.5,15
50,crps,dss,85.73,40.18,0.5,15
51,crps,is1,396.91,403.15,0.5,15
52,dss,sse,136.32,103.67,0.5,15
53,dss,crps,60.02,50.71,0.5,15
54,dss,dss,85.73,40.18,0.5,15
55,dss,is1,396.91,403.15,0.5,15
56,is1,sse,135.33,125.1,0.5,15
57,is1,crps,60.14,55.16,0.5,15
58,is1,dss,129.78,122.28,0.5,15
59,is1,is1,372.19,394.29,0.5,15
60,sse,sse,136.32,103.67,0.5,15
61,sse,crps,60.02,50.71,0.5,15
62,sse,dss,85.73,40.18,0.5,15
