,Method,Metric,Train,Test,Threshold,Rep
60,sse,sse,30.82,31.57,0.5,7
61,sse,crps,36.17,36.26,0.5,7
62,sse,dss,-227.96,-230.19,0.5,7
63,sse,is1,147.72,145.61,0.5,7
64,crps,sse,28.46,33.81,0.8,7
65,crps,crps,35.44,36.89,0.8,7
66,crps,dss,-212.7,-206.28,0.8,7
67,crps,is1,147.06,149.39,0.8,7
68,dss,sse,27.97,35.24,0.8,7
69,dss,crps,37.44,40.6,0.8,7
70,dss,dss,-227.72,-200.22,0.8,7
71,dss,is1,152.51,158.77,0.8,7
72,is1,sse,31.08,32.12,0.8,7
73,is1,crps,37.32,35.59,0.8,7
74,is1,dss,-213.45,-247.45,0.8,7
75,is1,is1,168.65,138.93,0.8,7
76,sse,sse,30.82,31.57,0.8,7
77,sse,crps,36.17,36.26,0.8,7
78,sse,dss,-227.96,-230.19,0.8,7
79,sse,is1,147.72,145.61,0.8,7
0,crps,sse,35.46,27.2,0.0,8
1,crps,crps,39.96,32.54,0.0,8
2,crps,dss,-206.76,-260.41,0.0,8
3,crps,is1,162.18,138.83,0.0,8
4,dss,sse,33.97,26.68,0.0,8
5,dss,crps,39.54,32.02,0.0,8
6,dss,dss,-226.89,-276.27,0.0,8
7,dss,is1,161.84,133.11,0.0,8
8,is1,sse,35.41,27.33,0.0,8
9,is1,crps,40.63,32.88,0.0,8
10,is1,dss,-192.24,-263.39,0.0,8
11,is1,is1,167.18,133.85,0.0,8
12,sse,sse,35.58,26.81,0.0,8
13,sse,crps,40.47,32.26,0.0,8
14,sse,dss,-205.12,-263.97,0.0,8
15,sse,is1,169.02,136.63,0.0,8
16,crps,sse,35.46,27.2,0.1,8
17,crps,crps,39.96,32.54,0.1,8
18,crps,dss,-206.76,-260.41,0.1,8
19,crps,is1,162.18,138.83,0.1,8
20,dss,sse,34.01,26.78,0.1,8
21,dss,crps,39.44,32.33,0.1,8
22,dss,dss,-226.48,-275.3,0.1,8
23,dss,is1,162.47,134.78,0.1,8
24,is1,sse,35.41,27.33,0.1,8
25,is1,crps,40.63,32.88,0.1,8
26,is1,dss,-192.24,-263.39,0.1,8
27,is1,is1,167.18,133.85,0.1,8
28,sse,sse,35.56,26.82,0.1,8
29,sse,crps,40.34,32.42,0.1,8
30,sse,dss,-205.32,-263.87,0.1,8
31,sse,is1,169.08,137.26,0.1,8
32,crps,sse,35.46,27.2,0.3,8
33,crps,crps,39.96,32.54,0.3,8
34,crps,dss,-206.76,-260.41,0.3,8
35,crps,is1,162.18,138.83,0.3,8
36,dss,sse,33.8,26.89,0.3,8
37,dss,crps,39.16,32.48,0.3,8
38,dss,dss,-228.6,-274.21,0.3,8
39,dss,is1,161.49,135.24,0.3,8
40,is1,sse,35.41,27.33,0.3,8
41,is1,crps,40.63,32.88,0.3,8
42,is1,dss,-192.24,-263.39,0.3,8
43,is1,is1,167.18,133.85,0.3,8
44,sse,sse,35.5,26.88,0.3,8
45,sse,crps,40.28,32.51,0.3,8
46,sse,dss,-205.94,-263.24,0.3,8
47,sse,is1,169.08,137.87,0.3,8
48,crps,sse,35.46,27.2,0.5,8
49,crps,crps,39.96,32.54,0.5,8
50,crps,dss,-206.76,-260.41,0.5,8
51,crps,is1,162.18,138.83,0.5,8
52,dss,sse,34.4,29.26,0.5,8
53,dss,crps,41.69,36.21,0.5,8
54,dss,dss,-199.37,-245.92,0.5,8
55,dss,is1,162.73,149.28,0.5,8
56,is1,sse,35.41,27.33,0.5,8
57,is1,crps,40.63,32.88,0.5,8
58,is1,dss,-192.24,-263.39,0.5,8
59,is1,is1,167.18,133.85,0.5,8
60,sse,sse,35.5,26.88,0.5,8
61,sse,crps,40.28,32.51,0.5,8
62,sse,dss,-205.94,-263.24,0.5,8
63,sse,is1,169.08,137.87,0.5,8
64,crps,sse,35.44,27.22,0.8,8
65,crps,crps,39.88,32.63,0.8,8
66,crps,dss,-206.95,-260.21,0.8,8
67,crps,is1,162.33,139.05,0.8,8
68,dss,sse,34.4,29.26,0.8,8
69,dss,crps,41.69,36.21,0.8,8
70,dss,dss,-199.37,-245.92,0.8,8
71,dss,is1,162.73,149.28,0.8,8
72,is1,sse,35.3,27.53,0.8,8
73,is1,crps,40.46,33.2,0.8,8
74,is1,dss,-193.38,-261.29,0.8,8
75,is1,is1,164.77,134.42,0.8,8
76,sse,sse,35.29,26.99,0.8,8
77,sse,crps,40.01,32.65,0.8,8
78,sse,dss,-208.05,-262.15,0.8,8
79,sse,is1,168.11,138.33,0.8,8
0,crps,sse,33.07,30.47,0.0,9
1,crps,crps,38.54,34.77,0.0,9
2,crps,dss,-213.38,-233.18,0.0,9
3,crps,is1,157.85,144.67,0.0,9
4,dss,sse,31.85,29.77,0.0,9
5,dss,crps,38.62,34.47,0.0,9
6,dss,dss,-177.58,-243.9,0.0,9
7,dss,is1,157.43,138.65,0.0,9
8,is1,sse,31.26,29.28,0.0,9
9,is1,crps,37.7,33.83,0.0,9
10,is1,dss,-213.44,-260.45,0.0,9
11,is1,is1,153.04,138.36,0.0,9
12,sse,sse,36.02,28.15,0.0,9
13,sse,crps,40.0,33.95,0.0,9
14,sse,dss,-191.55,-246.24,0.0,9
15,sse,is1,156.8,137.86,0.0,9
16,crps,sse,33.07,30.47,0.1,9
17,crps,crps,38.54,34.77,0.1,9
18,crps,dss,-213.38,-233.18,0.1,9
19,crps,is1,157.85,144.67,0.1,9
20,dss,sse,31.81,29.78,0.1,9
21,dss,crps,38.58,34.65,0.1,9
22,dss,dss,-178.01,-243.85,0.1,9
23,dss,is1,156.51,138.65,0.1,9
24,is1,sse,31.26,29.28,0.1,9
25,is1,crps,37.7,33.83,0.1,9
26,is1,dss,-213.44,-260.45,0.1,9
27,is1,is1,153.04,138.36,0.1,9
28,sse,sse,36.02,28.15,0.1,9
29,sse,crps,40.0,33.95,0.1,9
30,sse,dss,-191.55,-246.24,0.1,9
31,sse,is1,156.8,137.86,0.1,9
32,crps,sse,33.07,30.47,0.3,9
33,crps,crps,38.54,34.77,0.3,9
34,crps,dss,-213.38,-233.18,0.3,9
35,crps,is1,157.85,144.67,0.3,9
36,dss,sse,31.35,30.62,0.3,9
37,dss,crps,38.86,36.12,0.3,9
38,dss,dss,-184.86,-234.79,0.3,9
39,dss,is1,156.96,143.61,0.3,9
40,is1,sse,31.26,29.28,0.3,9
41,is1,crps,37.7,33.83,0.3,9
42,is1,dss,-213.44,-260.45,0.3,9
43,is1,is1,153.04,138.36,0.3,9
44,sse,sse,36.02,28.15,0.3,9
45,sse,crps,40.0,33.95,0.3,9
46,sse,dss,-191.55,-246.24,0.3,9
47,sse,is1,156.8,137.86,0.3,9
48,crps,sse,33.07,30.47,0.5,9
49,crps,crps,38.54,34.77,0.5,9
50,crps,dss,-213.38,-233.18,0.5,9
51,crps,is1,157.85,144.67,0.5,9
52,dss,sse,28.86,34.1,0.5,9
53,dss,crps,38.04,40.0,0.5,9
54,dss,dss,-194.72,-210.89,0.5,9
55,dss,is1,150.37,160.81,0.5,9
56,is1,sse,31.26,29.28,0.5,9
57,is1,crps,37.7,33.83,0.5,9
58,is1,dss,-213.44,-260.45,0.5,9
59,is1,is1,153.04,138.36,0.5,9
60,sse,sse,36.02,28.15,0.5,9
61,sse,crps,40.0,33.95,0.5,9
62,sse,dss,-191.55,-246.24,0.5,9
63,sse,is1,156.8,137.86,0.5,9
64,crps,sse,33.22,30.5,0.8,9
65,crps,crps,38.43,34.95,0.8,9
66,crps,dss,-202.08,-225.5,0.8,9
67,crps,is1,156.48,144.79,0.8,9
68,dss,sse,28.86,34.1,0.8,9
69,dss,crps,38.04,40.0,0.8,9
70,dss,dss,-194.72,-210.89,0.8,9
71,dss,is1,150.37,160.81,0.8,9
72,is1,sse,31.26,29.28,0.8,9
73,is1,crps,37.7,33.83,0.8,9
74,is1,dss,-213.44,-260.45,0.8,9
75,is1,is1,153.04,138.36,0.8,9
76,sse,sse,36.02,28.15,0.8,9
77,sse,crps,40.0,33.95,0.8,9
78,sse,dss,-191.55,-246.24,0.8,9
79,sse,is1,156.8,137.86,0.8,9
0,crps,sse,37.16,24.14,0.0,10
1,crps,crps,40.88,31.42,0.0,10
2,crps,dss,-192.45,-263.3,0.0,10
3,crps,is1,163.18,132.72,0.0,10
4,dss,sse,38.77,22.73,0.0,10
5,dss,crps,41.79,30.19,0.0,10
6,dss,dss,-145.24,-290.59,0.0,10
7,dss,is1,168.37,124.91,0.0,10
8,is1,sse,35.73,23.21,0.0,10
9,is1,crps,40.04,31.14,0.0,10
10,is1,dss,-177.23,-270.93,0.0,10
11,is1,is1,157.45,128.41,0.0,10
12,sse,sse,39.01,21.51,0.0,10
13,sse,crps,42.11,29.79,0.0,10
14,sse,dss,-126.7,-298.26,0.0,10
15,sse,is1,168.27,125.84,0.0,10
16,crps,sse,37.16,24.14,0.1,10
17,crps,crps,40.88,31.42,0.1,10
18,crps,dss,-192.45,-263.3,0.1,10
19,crps,is1,163.18,132.72,0.1,10
20,dss,sse,38.76,22.79,0.1,10
21,dss,crps,42.07,30.4,0.1,10
22,dss,dss,-145.32,-290.0,0.1,10
23,dss,is1,168.57,126.05,0.1,10
24,is1,sse,35.75,23.24,0.1,10
25,is1,crps,40.09,31.19,0.1,10
26,is1,dss,-176.97,-270.65,0.1,10
27,is1,is1,157.52,128.43,0.1,10
28,sse,sse,39.01,21.51,0.1,10
29,sse,crps,42.11,29.79,0.1,10
30,sse,dss,-126.7,-298.26,0.1,10
31,sse,is1,168.27,125.84,0.1,10
32,crps,sse,37.17,24.17,0.3,10
33,crps,crps,40.9,31.47,0.3,10
34,crps,dss,-192.34,-262.98,0.3,10
35,crps,is1,163.23,132.73,0.3,10
36,dss,sse,38.62,22.87,0.3,10
37,dss,crps,41.86,30.58,0.3,10
38,dss,dss,-146.75,-289.14,0.3,10
39,dss,is1,168.14,127.53,0.3,10
40,is1,sse,35.75,23.24,0.3,10
41,is1,crps,40.09,31.19,0.3,10
42,is1,dss,-176.97,-270.65,0.3,10
43,is1,is1,157.52,128.43,0.3,10
44,sse,sse,39.0,21.57,0.3,10
45,sse,crps,42.4,29.99,0.3,10
46,sse,dss,-126.78,-297.68,0.3,10
47,sse,is1,168.47,126.98,0.3,10
48,crps,sse,37.17,24.17,0.5,10
49,crps,crps,40.9,31.47,0.5,10
50,crps,dss,-192.34,-262.98,0.5,10
51,crps,is1,163.23,132.73,0.5,10
52,dss,sse,38.67,23.34,0.5,10
53,dss,crps,41.79,31.32,0.5,10
54,dss,dss,-146.75,-284.39,0.5,10
55,dss,is1,167.88,129.35,0.5,10
56,is1,sse,35.75,23.24,0.5,10
57,is1,crps,40.09,31.19,0.5,10
58,is1,dss,-176.97,-270.65,0.5,10
59,is1,is1,157.52,128.43,0.5,10
60,sse,sse,39.0,21.57,0.5,10
61,sse,crps,42.4,29.99,0.5,10
62,sse,dss,-126.78,-297.68,0.5,10
63,sse,is1,168.47,126.98,0.5,10
64,crps,sse,36.91,24.44,0.8,10
65,crps,crps,40.94,31.67,0.8,10
66,crps,dss,-193.62,-248.13,0.8,10
67,crps,is1,164.24,133.23,0.8,10
68,dss,sse,39.86,24.09,0.8,10
69,dss,crps,44.05,33.41,0.8,10
70,dss,dss,-134.81,-276.9,0.8,10
71,dss,is1,178.29,137.86,0.8,10
72,is1,sse,35.91,23.27,0.8,10
73,is1,crps,40.12,31.5,0.8,10
74,is1,dss,-176.66,-269.99,0.8,10
75,is1,is1,156.44,128.72,0.8,10
76,sse,sse,39.0,21.57,0.8,10
77,sse,crps,42.4,29.99,0.8,10
78,sse,dss,-126.78,-297.68,0.8,10
79,sse,is1,168.47,126.98,0.8,10
0,crps,sse,35.13,26.92,0.0,11
1,crps,crps,39.62,33.65,0.0,11
2,crps,dss,-169.44,-247.44,0.0,11
3,crps,is1,166.36,139.54,0.0,11
4,dss,sse,35.16,26.58,0.0,11
5,dss,crps,38.39,33.5,0.0,11
6,dss,dss,-200.56,-263.44,0.0,11
7,dss,is1,160.8,136.75,0.0,11
8,is1,sse,34.7,25.84,0.0,11
9,is1,crps,38.37,33.25,0.0,11
10,is1,dss,-194.63,-266.34,0.0,11
11,is1,is1,161.04,132.18,0.0,11
12,sse,sse,34.12,25.72,0.0,11
13,sse,crps,37.3,33.99,0.0,11
14,sse,dss,-212.89,-255.64,0.0,11
15,sse,is1,151.17,139.13,0.0,11
16,crps,sse,35.13,26.92,0.1,11
17,crps,crps,39.62,33.65,0.1,11
18,crps,dss,-169.44,-247.44,0.1,11
19,crps,is1,166.36,139.54,0.1,11
20,dss,sse,35.11,26.61,0.1,11
21,dss,crps,38.31,33.85,0.1,11
22,dss,dss,-201.04,-263.14,0.1,11
23,dss,is1,160.86,137.03,0.1,11
24,is1,sse,34.7,25.84,0.1,11
25,is1,crps,38.37,33.25,0.1,11
26,is1,dss,-194.63,-266.34,0.1,11
27,is1,is1,161.04,132.18,0.1,11
28,sse,sse,34.18,25.73,0.1,11
29,sse,crps,37.27,34.09,0.1,11
30,sse,dss,-212.32,-255.56,0.1,11
31,sse,is1,151.97,139.21,0.1,11
32,crps,sse,35.13,26.92,0.3,11
33,crps,crps,39.62,33.65,0.3,11
34,crps,dss,-169.44,-247.44,0.3,11
35,crps,is1,166.36,139.54,0.3,11
36,dss,sse,35.09,26.7,0.3,11
37,dss,crps,38.31,34.01,0.3,11
38,dss,dss,-201.25,-262.16,0.3,11
39,dss,is1,160.87,137.16,0.3,11
40,is1,sse,34.6,25.91,0.3,11
41,is1,crps,38.28,33.43,0.3,11
42,is1,dss,-195.67,-265.71,0.3,11
43,is1,is1,161.05,132.56,0.3,11
44,sse,sse,33.97,25.77,0.3,11
45,sse,crps,37.68,34.65,0.3,11
46,sse,dss,-198.72,-254.13,0.3,11
47,sse,is1,153.91,140.56,0.3,11
48,crps,sse,35.37,27.0,0.5,11
49,crps,crps,39.91,33.79,0.5,11
50,crps,dss,-167.1,-246.69,0.5,11
51,crps,is1,167.94,139.77,0.5,11
52,dss,sse,35.0,27.14,0.5,11
53,dss,crps,38.32,34.77,0.5,11
54,dss,dss,-194.82,-243.44,0.5,11
55,dss,is1,155.03,139.57,0.5,11
56,is1,sse,34.63,25.91,0.5,11
57,is1,crps,38.34,33.48,0.5,11
58,is1,dss,-195.37,-265.64,0.5,11
59,is1,is1,161.49,132.87,0.5,11
60,sse,sse,33.94,25.86,0.5,11
61,sse,crps,37.68,34.81,0.5,11
62,sse,dss,-198.93,-253.16,0.5,11
63,sse,is1,153.92,140.69,0.5,11
64,crps,sse,34.6,27.39,0.8,11
65,crps,crps,39.11,34.43,0.8,11
66,crps,dss,-188.72,-241.74,0.8,11
67,crps,is1,160.12,142.07,0.8,11
68,dss,sse,34.54,27.31,0.8,11
69,dss,crps,38.92,35.99,0.8,11
70,dss,dss,-184.62,-233.34,0.8,11
71,dss,is1,157.24,141.04,0.8,11
72,is1,sse,34.63,25.91,0.8,11
73,is1,crps,38.31,33.71,0.8,11
74,is1,dss,-195.36,-265.64,0.8,11
75,is1,is1,161.04,133.65,0.8,11
76,sse,sse,34.36,26.48,0.8,11
77,sse,crps,37.93,35.31,0.8,11
78,sse,dss,-172.14,-236.09,0.8,11
79,sse,is1,155.35,142.0,0.8,11
0,crps,sse,29.71,31.78,0.0,12
1,crps,crps,36.47,35.84,0.0,12
2,crps,dss,-229.33,-231.76,0.0,12
3,crps,is1,146.77,145.3,0.0,12
4,dss,sse,30.62,31.09,0.0,12
5,dss,crps,36.17,36.12,0.0,12
6,dss,dss,-228.48,-241.68,0.0,12
7,dss,is1,147.66,147.18,0.0,12
8,is1,sse,29.16,29.99,0.0,12
9,is1,crps,35.65,35.99,0.0,12
10,is1,dss,-201.02,-233.65,0.0,12
11,is1,is1,144.25,141.26,0.0,12
12,sse,sse,30.64,29.14,0.0,12
13,sse,crps,36.54,35.33,0.0,12
14,sse,dss,-206.9,-243.34,0.0,12
15,sse,is1,148.13,142.03,0.0,12
16,crps,sse,29.71,31.78,0.1,12
17,crps,crps,36.47,35.84,0.1,12
18,crps,dss,-229.33,-231.76,0.1,12
19,crps,is1,146.77,145.3,0.1,12
20,dss,sse,30.68,31.1,0.1,12
21,dss,crps,36.27,36.17,0.1,12
22,dss,dss,-227.96,-241.54,0.1,12
23,dss,is1,147.72,147.88,0.1,12
24,is1,sse,29.16,29.99,0.1,12
25,is1,crps,35.65,35.99,0.1,12
26,is1,dss,-201.02,-233.65,0.1,12
27,is1,is1,144.25,141.26,0.1,12
28,sse,sse,30.64,29.14,0.1,12
29,sse,crps,36.54,35.33,0.1,12
30,sse,dss,-206.9,-243.34,0.1,12
31,sse,is1,148.13,142.03,0.1,12
32,crps,sse,29.71,31.78,0.3,12
33,crps,crps,36.47,35.84,0.3,12
34,crps,dss,-229.33,-231.76,0.3,12
35,crps,is1,146.77,145.3,0.3,12
36,dss,sse,30.67,31.2,0.3,12
37,dss,crps,36.24,36.37,0.3,12
38,dss,dss,-228.06,-240.54,0.3,12
39,dss,is1,147.32,148.09,0.3,12
40,is1,sse,29.16,29.99,0.3,12
41,is1,crps,35.65,35.99,0.3,12
42,is1,dss,-201.02,-233.65,0.3,12
43,is1,is1,144.25,141.26,0.3,12
44,sse,sse,30.64,29.14,0.3,12
45,sse,crps,36.54,35.33,0.3,12
46,sse,dss,-206.9,-243.34,0.3,12
47,sse,is1,148.13,142.03,0.3,12
48,crps,sse,29.71,31.78,0.5,12
49,crps,crps,36.47,35.84,0.5,12
50,crps,dss,-229.33,-231.76,0.5,12
51,crps,is1,146.77,145.3,0.5,12
52,dss,sse,31.53,32.23,0.5,12
53,dss,crps,38.62,38.57,0.5,12
54,dss,dss,-219.38,-230.25,0.5,12
55,dss,is1,156.56,155.83,0.5,12
56,is1,sse,29.16,29.99,0.5,12
57,is1,crps,35.65,35.99,0.5,12
58,is1,dss,-201.02,-233.65,0.5,12
59,is1,is1,144.25,141.26,0.5,12
60,sse,sse,30.64,29.14,0.5,12
61,sse,crps,36.54,35.33,0.5,12
62,sse,dss,-206.9,-243.34,0.5,12
63,sse,is1,148.13,142.03,0.5,12
64,crps,sse,29.71,31.88,0.8,12
65,crps,crps,36.47,35.95,0.8,12
66,crps,dss,-229.33,-230.8,0.8,12
67,crps,is1,146.24,146.35,0.8,12
68,dss,sse,29.91,33.55,0.8,12
69,dss,crps,38.36,39.93,0.8,12
70,dss,dss,-217.21,-211.67,0.8,12
71,dss,is1,155.37,157.47,0.8,12
72,is1,sse,29.16,29.99,0.8,12
73,is1,crps,35.65,35.99,0.8,12
74,is1,dss,-201.02,-233.65,0.8,12
75,is1,is1,144.25,141.26,0.8,12
76,sse,sse,31.64,32.02,0.8,12
77,sse,crps,39.77,39.68,0.8,12
78,sse,dss,-158.74,-193.85,0.8,12
79,sse,is1,163.24,157.11,0.8,12
0,crps,sse,36.42,25.17,0.0,13
1,crps,crps,39.43,32.35,0.0,13
2,crps,dss,-189.03,-269.88,0.0,13
3,crps,is1,162.56,127.17,0.0,13
4,dss,sse,41.81,22.78,0.0,13
5,dss,crps,43.02,31.52,0.0,13
6,dss,dss,-144.18,-286.28,0.0,13
7,dss,is1,184.24,125.68,0.0,13
8,is1,sse,41.32,23.13,0.0,13
9,is1,crps,43.14,31.56,0.0,13
10,is1,dss,-156.24,-275.08,0.0,13
11,is1,is1,181.2,121.84,0.0,13
12,sse,sse,40.66,23.0,0.0,13
13,sse,crps,42.93,31.58,0.0,13
14,sse,dss,-156.79,-289.26,0.0,13
15,sse,is1,179.57,121.22,0.0,13
16,crps,sse,36.42,25.17,0.1,13
17,crps,crps,39.43,32.35,0.1,13
18,crps,dss,-189.03,-269.88,0.1,13
19,crps,is1,162.56,127.17,0.1,13
20,dss,sse,41.87,22.89,0.1,13
21,dss,crps,42.88,31.82,0.1,13
22,dss,dss,-143.55,-285.25,0.1,13
23,dss,is1,184.01,126.7,0.1,13
24,is1,sse,41.32,23.13,0.1,13
25,is1,crps,43.14,31.56,0.1,13
26,is1,dss,-156.24,-275.08,0.1,13
27,is1,is1,181.2,121.84,0.1,13
28,sse,sse,40.66,23.0,0.1,13
29,sse,crps,42.93,31.58,0.1,13
30,sse,dss,-156.79,-289.26,0.1,13
31,sse,is1,179.57,121.22,0.1,13
32,crps,sse,36.42,25.17,0.3,13
33,crps,crps,39.43,32.35,0.3,13
34,crps,dss,-189.03,-269.88,0.3,13
35,crps,is1,162.56,127.17,0.3,13
36,dss,sse,41.87,22.89,0.3,13
37,dss,crps,42.88,31.82,0.3,13
38,dss,dss,-143.55,-285.25,0.3,13
39,dss,is1,184.01,126.7,0.3,13
40,is1,sse,41.32,23.13,0.3,13
41,is1,crps,43.14,31.56,0.3,13
42,is1,dss,-156.24,-275.08,0.3,13
43,is1,is1,181.2,121.84,0.3,13
44,sse,sse,40.64,23.01,0.3,13
45,sse,crps,42.91,31.63,0.3,13
46,sse,dss,-156.97,-289.09,0.3,13
47,sse,is1,179.58,121.63,0.3,13
48,crps,sse,36.42,25.17,0.5,13
49,crps,crps,39.43,32.35,0.5,13
50,crps,dss,-189.03,-269.88,0.5,13
51,crps,is1,162.56,127.17,0.5,13
52,dss,sse,42.41,23.8,0.5,13
53,dss,crps,44.46,34.27,0.5,13
54,dss,dss,-138.13,-276.07,0.5,13
55,dss,is1,191.5,133.24,0.5,13
56,is1,sse,41.36,23.2,0.5,13
57,is1,crps,43.1,31.67,0.5,13
58,is1,dss,-155.87,-274.45,0.5,13
59,is1,is1,181.49,122.13,0.5,13
60,sse,sse,40.64,23.01,0.5,13
61,sse,crps,42.91,31.63,0.5,13
62,sse,dss,-156.97,-289.09,0.5,13
63,sse,is1,179.58,121.63,0.5,13
64,crps,sse,36.46,25.37,0.8,13
65,crps,crps,39.23,32.74,0.8,13
66,crps,dss,-164.79,-262.36,0.8,13
67,crps,is1,161.81,129.58,0.8,13
68,dss,sse,42.41,23.8,0.8,13
69,dss,crps,44.46,34.27,0.8,13
70,dss,dss,-138.13,-276.07,0.8,13
71,dss,is1,191.5,133.24,0.8,13
72,is1,sse,41.17,23.27,0.8,13
73,is1,crps,42.74,31.83,0.8,13
74,is1,dss,-157.78,-273.67,0.8,13
75,is1,is1,179.54,122.66,0.8,13
76,sse,sse,40.6,23.05,0.8,13
77,sse,crps,42.69,31.72,0.8,13
78,sse,dss,-157.43,-288.7,0.8,13
79,sse,is1,178.47,121.98,0.8,13
0,crps,sse,33.74,28.45,0.0,14
1,crps,crps,37.58,34.55,0.0,14
2,crps,dss,-181.03,-242.78,0.0,14
3,crps,is1,156.68,136.19,0.0,14
4,dss,sse,35.56,27.92,0.0,14
5,dss,crps,38.61,34.68,0.0,14
6,dss,dss,-219.99,-252.08,0.0,14
7,dss,is1,164.27,139.15,0.0,14
8,is1,sse,36.6,28.71,0.0,14
9,is1,crps,39.23,35.37,0.0,14
10,is1,dss,-204.42,-247.29,0.0,14
11,is1,is1,169.88,139.49,0.0,14
12,sse,sse,34.64,27.54,0.0,14
13,sse,crps,38.02,35.07,0.0,14
14,sse,dss,-199.05,-247.04,0.0,14
15,sse,is1,155.84,138.15,0.0,14
16,crps,sse,33.74,28.45,0.1,14
17,crps,crps,37.58,34.55,0.1,14
18,crps,dss,-181.03,-242.78,0.1,14
19,crps,is1,156.68,136.19,0.1,14
20,dss,sse,35.57,27.96,0.1,14
21,dss,crps,38.59,34.78,0.1,14
22,dss,dss,-219.93,-251.63,0.1,14
23,dss,is1,163.39,140.5,0.1,14
24,is1,sse,36.6,28.71,0.1,14
25,is1,crps,39.23,35.37,0.1,14
26,is1,dss,-204.42,-247.29,0.1,14
27,is1,is1,169.88,139.49,0.1,14
28,sse,sse,34.64,27.54,0.1,14
29,sse,crps,38.02,35.07,0.1,14
30,sse,dss,-199.05,-247.04,0.1,14
31,sse,is1,155.84,138.15,0.1,14
32,crps,sse,33.74,28.45,0.3,14
33,crps,crps,37.58,34.55,0.3,14
34,crps,dss,-181.03,-242.78,0.3,14
35,crps,is1,156.68,136.19,0.3,14
36,dss,sse,35.49,28.12,0.3,14
37,dss,crps,38.36,35.34,0.3,14
38,dss,dss,-220.72,-250.07,0.3,14
39,dss,is1,163.67,140.5,0.3,14
40,is1,sse,36.6,28.71,0.3,14
41,is1,crps,39.23,35.37,0.3,14
42,is1,dss,-204.42,-247.29,0.3,14
43,is1,is1,169.88,139.49,0.3,14
44,sse,sse,34.42,28.99,0.3,14
45,sse,crps,39.85,37.55,0.3,14
46,sse,dss,-179.03,-206.93,0.3,14
47,sse,is1,169.84,152.9,0.3,14
48,crps,sse,33.74,28.45,0.5,14
49,crps,crps,37.58,34.55,0.5,14
50,crps,dss,-181.03,-242.78,0.5,14
51,crps,is1,156.68,136.19,0.5,14
52,dss,sse,35.62,29.44,0.5,14
53,dss,crps,39.47,38.11,0.5,14
54,dss,dss,-219.44,-236.81,0.5,14
55,dss,is1,172.14,149.03,0.5,14
56,is1,sse,36.6,28.71,0.5,14
57,is1,crps,39.23,35.37,0.5,14
58,is1,dss,-204.42,-247.29,0.5,14
59,is1,is1,169.88,139.49,0.5,14
60,sse,sse,34.42,28.99,0.5,14
61,sse,crps,39.85,37.55,0.5,14
62,sse,dss,-179.03,-206.93,0.5,14
63,sse,is1,169.84,152.9,0.5,14
64,crps,sse,33.76,28.53,0.8,14
65,crps,crps,37.62,34.7,0.8,14
66,crps,dss,-180.86,-242.02,0.8,14
67,crps,is1,155.72,137.37,0.8,14
68,dss,sse,31.45,32.29,0.8,14
69,dss,crps,38.4,40.66,0.8,14
70,dss,dss,-205.89,-200.72,0.8,14
71,dss,is1,160.66,156.36,0.8,14
72,is1,sse,36.6,28.71,0.8,14
73,is1,crps,39.23,35.37,0.8,14
74,is1,dss,-204.42,-247.29,0.8,14
75,is1,is1,169.88,139.49,0.8,14
76,sse,sse,33.27,30.57,0.8,14
77,sse,crps,39.44,40.15,0.8,14
78,sse,dss,-172.11,-186.46,0.8,14
79,sse,is1,163.25,155.46,0.8,14
0,crps,sse,34.84,27.19,0.0,15
1,crps,crps,39.23,33.73,0.0,15
2,crps,dss,-175.62,-250.74,0.0,15
3,crps,is1,151.39,142.62,0.0,15
4,dss,sse,33.75,27.07,0.0,15
5,dss,crps,38.01,33.86,0.0,15
6,dss,dss,-226.42,-259.59,0.0,15
7,dss,is1,152.1,139.43,0.0,15
8,is1,sse,34.99,26.37,0.0,15
9,is1,crps,38.58,33.8,0.0,15
10,is1,dss,-208.26,-247.85,0.0,15
11,is1,is1,152.09,136.59,0.0,15
12,sse,sse,35.37,26.38,0.0,15
13,sse,crps,39.32,33.96,0.0,15
14,sse,dss,-156.84,-251.23,0.0,15
15,sse,is1,158.52,138.95,0.0,15
16,crps,sse,34.84,27.19,0.1,15
17,crps,crps,39.23,33.73,0.1,15
18,crps,dss,-175.62,-250.74,0.1,15
19,crps,is1,151.39,142.62,0.1,15
20,dss,sse,33.75,27.07,0.1,15
21,dss,crps,38.01,33.86,0.1,15
22,dss,dss,-226.42,-259.59,0.1,15
23,dss,is1,152.1,139.43,0.1,15
24,is1,sse,35.01,26.42,0.1,15
25,is1,crps,38.33,34.12,0.1,15
26,is1,dss,-208.35,-247.36,0.1,15
27,is1,is1,151.99,136.66,0.1,15
28,sse,sse,35.37,26.38,0.1,15
29,sse,crps,39.32,33.96,0.1,15
30,sse,dss,-156.84,-251.23,0.1,15
31,sse,is1,158.52,138.95,0.1,15
32,crps,sse,34.84,27.19,0.3,15
33,crps,crps,39.23,33.73,0.3,15
34,crps,dss,-175.62,-250.74,0.3,15
35,crps,is1,151.39,142.62,0.3,15
36,dss,sse,33.63,27.18,0.3,15
37,dss,crps,37.81,34.05,0.3,15
38,dss,dss,-227.62,-258.53,0.3,15
39,dss,is1,151.51,140.8,0.3,15
40,is1,sse,35.01,26.42,0.3,15
